traj_id,frame,x,y
370,4,,
370,5,,
370,6,,
370,7,0.6923076923076923,22.474916387959865
370,8,,
370,9,,
371,0,,
371,1,,
371,2,,
371,3,,
371,4,,
371,5,,
371,6,,
371,7,0.451505016722408,24.48160535117057
371,8,,
371,9,,
372,0,,
372,1,,
372,2,,
372,3,,
372,4,,
372,5,,
372,6,,
372,7,0.5484949832775919,24.48160535117057
372,8,,
372,9,,
373,0,,
373,1,,
373,2,,
373,3,,
373,4,,
373,5,,
373,6,,
373,7,0.47491638795986624,48.36120401337793
373,8,,
373,9,,
374,0,,
374,1,,
374,2,,
374,3,,
374,4,,
374,5,,
374,6,,
374,7,0.5250836120401338,48.36120401337793
374,8,,
374,9,,
375,0,,
375,1,,
375,2,,
375,3,,
375,4,,
375,5,,
375,6,,
375,7,0.294314381270903,50.5685618729097
375,8,,
375,9,,
376,0,,
376,1,,
376,2,,
376,3,,
376,4,,
376,5,,
376,6,,
376,7,0.705685618729097,50.5685618729097
376,8,,
376,9,,
377,0,,
377,1,,
377,2,,
377,3,,
377,4,,
377,5,,
377,6,,
377,7,,
377,8,0.29765886287625415,0.0
377,9,,
378,0,,
378,1,,
378,2,,
378,3,,
378,4,,
378,5,,
378,6,,
378,7,,
378,8,0.3177257525083612,0.0
378,9,,
379,0,,
379,1,,
379,2,,
379,3,,
379,4,,
379,5,,
379,6,,
379,7,,
379,8,0.6822742474916388,0.0
379,9,,
380,0,,
380,1,,
380,2,,
380,3,,
380,4,,
380,5,,
380,6,,
380,7,,
380,8,0.7023411371237458,0.0
380,9,,
381,0,,
381,1,,
381,2,,
381,3,,
381,4,,
381,5,,
381,6,,
381,7,,
381,8,0.3612040133779264,0.4013377926421402
381,9,,
382,0,,
382,1,,
382,2,,
382,3,,
382,4,,
382,5,,
382,6,,
382,7,,
382,8,0.6387959866220736,0.4013377926421402
382,9,,
383,0,,
383,1,,
383,2,,
383,3,,
383,4,,
383,5,,
383,6,,
383,7,,
383,8,0.4983277591973244,0.6020066889632112
383,9,,
384,0,,
384,1,,
384,2,,
384,3,,
384,4,,
384,5,,
384,6,,
384,7,,
384,8,0.41471571906354515,3.4113712374581944
384,9,,
385,0,,
385,1,,
385,2,,
385,3,,
385,4,,
385,5,,
385,6,,
385,7,,
385,8,0.5852842809364548,3.4113712374581944
385,9,,
386,0,,
386,1,,
386,2,,
386,3,,
386,4,,
386,5,,
386,6,,
386,7,,
386,8,0.33444816053511706,3.6120401337792636
386,9,,
387,0,,
387,1,,
387,2,,
387,3,,
387,4,,
387,5,,
387,6,,
387,7,,
387,8,0.6655518394648829,3.6120401337792636
387,9,,
388,0,,
388,1,,
388,2,,
388,3,,
388,4,,
388,5,,
388,6,,
388,7,,
388,8,0.2909698996655518,4.013377926421406
388,9,,
389,0,,
389,1,,
389,2,,
389,3,,
389,4,,
389,5,,
389,6,,
389,7,,
389,8,0.29765886287625415,4.013377926421406
389,9,,
390,0,,
390,1,,
390,2,,
390,3,,
390,4,,
390,5,,
390,6,,
390,7,,
390,8,0.7023411371237458,4.013377926421406
390,9,,
391,0,,
391,1,,
391,2,,
391,3,,
391,4,,
391,5,,
391,6,,
391,7,,
391,8,0.7090301003344481,4.013377926421406
391,9,,
392,0,,
392,1,,
392,2,,
392,3,,
392,4,,
392,5,,
392,6,,
392,7,,
392,8,0.3177257525083612,4.214046822742475
392,9,,
393,0,,
393,1,,
393,2,,
393,3,,
393,4,,
393,5,,
393,6,,
393,7,,
393,8,0.6822742474916388,4.214046822742475
393,9,,
394,0,,
394,1,,
394,2,,
394,3,,
394,4,,
394,5,,
394,6,,
394,7,,
394,8,0.37792642140468224,4.615384615384617
394,9,,
395,0,,
395,1,,
395,2,,
395,3,,
395,4,,
395,5,,
395,6,,
395,7,,
395,8,0.6220735785953178,4.615384615384617
395,9,,
396,0,,
396,1,,
396,2,,
396,3,,
396,4,,
396,5,,
396,6,,
396,7,,
396,8,0.41471571906354515,7.023411371237458
396,9,,
397,0,,
397,1,,
397,2,,
397,3,,
397,4,,
397,5,,
397,6,,
397,7,,
397,8,0.5852842809364548,7.023411371237458
397,9,,
398,0,,
398,1,,
398,2,,
398,3,,
398,4,,
398,5,,
398,6,,
398,7,,
398,8,0.2909698996655518,7.625418060200669
398,9,,
399,0,,
399,1,,
399,2,,
399,3,,
399,4,,
399,5,,
399,6,,
399,7,,
399,8,0.30434782608695654,7.625418060200669
399,9,,
400,0,,
400,1,,
400,2,,
400,3,,
400,4,,
400,5,,
400,6,,
400,7,,
400,8,0.6956521739130435,7.625418060200669
400,9,,
401,0,,
401,1,,
401,2,,
401,3,,
401,4,,
401,5,,
401,6,,
401,7,,
401,8,0.7090301003344481,7.625418060200669
401,9,,
402,0,,
402,1,,
402,2,,
402,3,,
402,4,,
402,5,,
402,6,,
402,7,,
402,8,0.3612040133779264,8.026755852842811
402,9,,
403,0,,
403,1,,
403,2,,
403,3,,
403,4,,
403,5,,
403,6,,
403,7,,
403,8,0.6387959866220736,8.026755852842811
403,9,,
404,0,,
404,1,,
404,2,,
404,3,,
404,4,,
404,5,,
404,6,,
404,7,,
404,8,0.39464882943143814,10.23411371237458
404,9,,
405,0,,
405,1,,
405,2,,
405,3,,
405,4,,
405,5,,
405,6,,
405,7,,
405,8,0.6053511705685619,10.23411371237458
405,9,,
406,0,,
406,1,,
406,2,,
406,3,,
406,4,,
406,5,,
406,6,,
406,7,,
406,8,0.2909698996655518,10.635451505016725
406,9,,
407,0,,
407,1,,
407,2,,
407,3,,
407,4,,
407,5,,
407,6,,
407,7,,
407,8,0.7090301003344481,10.635451505016725
407,9,,
408,0,,
408,1,,
408,2,,
408,3,,
408,4,,
408,5,,
408,6,,
408,7,,
408,8,0.3277591973244147,10.836120401337794
408,9,,
409,0,,
409,1,,
409,2,,
409,3,,
409,4,,
409,5,,
409,6,,
409,7,,
409,8,0.6722408026755853,10.836120401337794
409,9,,
410,0,,
410,1,,
410,2,,
410,3,,
410,4,,
410,5,,
410,6,,
410,7,,
410,8,0.45484949832775917,11.237458193979933
410,9,,
411,0,,
411,1,,
411,2,,
411,3,,
411,4,,
411,5,,
411,6,,
411,7,,
411,8,0.5451505016722408,11.237458193979933
411,9,,
412,0,,
412,1,,
412,2,,
412,3,,
412,4,,
412,5,,
412,6,,
412,7,,
412,8,0.3511705685618729,13.444816053511708
412,9,,
413,0,,
413,1,,
413,2,,
413,3,,
413,4,,
413,5,,
413,6,,
413,7,,
413,8,0.6488294314381271,13.444816053511708
413,9,,
414,0,,
414,1,,
414,2,,
414,3,,
414,4,,
414,5,,
414,6,,
414,7,,
414,8,0.2909698996655518,13.645484949832777
414,9,,
415,0,,
415,1,,
415,2,,
415,3,,
415,4,,
415,5,,
415,6,,
415,7,,
415,8,0.7090301003344481,13.645484949832777
415,9,,
416,0,,
416,1,,
416,2,,
416,3,,
416,4,,
416,5,,
416,6,,
416,7,,
416,8,0.3879598662207358,14.046822742474916
416,9,,
417,0,,
417,1,,
417,2,,
417,3,,
417,4,,
417,5,,
417,6,,
417,7,,
417,8,0.6120401337792643,14.046822742474916
417,9,,
418,0,,
418,1,,
418,2,,
418,3,,
418,4,,
418,5,,
418,6,,
418,7,,
418,8,0.2909698996655518,16.254180602006688
418,9,,
419,0,,
419,1,,
419,2,,
419,3,,
419,4,,
419,5,,
419,6,,
419,7,,
419,8,0.7090301003344481,16.254180602006688
419,9,,
420,0,,
420,1,,
420,2,,
420,3,,
420,4,,
420,5,,
420,6,,
420,7,,
420,8,0.3076923076923077,21.471571906354516
420,9,,
421,0,,
421,1,,
421,2,,
421,3,,
421,4,,
421,5,,
421,6,,
421,7,,
421,8,0.6923076923076923,21.471571906354516
421,9,,
422,0,,
422,1,,
422,2,,
422,3,,
422,4,,
422,5,,
422,6,,
422,7,,
422,8,0.4615384615384615,23.47826086956522
422,9,,
423,0,,
423,1,,
423,2,,
423,3,,
423,4,,
423,5,,
423,6,,
423,7,,
423,8,0.5384615384615384,23.47826086956522
423,9,,
424,0,,
424,1,,
424,2,,
424,3,,
424,4,,
424,5,,
424,6,,
424,7,,
424,8,0.294314381270903,28.49498327759197
424,9,,
425,0,,
425,1,,
425,2,,
425,3,,
425,4,,
425,5,,
425,6,,
425,7,,
425,8,0.705685618729097,28.49498327759197
425,9,,
426,0,,
426,1,,
426,2,,
426,3,,
426,4,,
426,5,,
426,6,,
426,7,,
426,8,0.3712374581939799,28.695652173913047
426,9,,
427,0,,
427,1,,
427,2,,
427,3,,
427,4,,
427,5,,
427,6,,
427,7,,
427,8,0.6287625418060201,28.695652173913047
427,9,,
428,0,,
428,1,,
428,2,,
428,3,,
428,4,,
428,5,,
428,6,,
428,7,,
428,8,0.4983277591973244,51.57190635451505
428,9,,
429,0,,
429,1,,
429,2,,
429,3,,
429,4,,
429,5,,
429,6,,
429,7,,
429,8,,
429,9,0.4180602006688963,2.408026755852843
430,0,,
430,1,,
430,2,,
430,3,,
430,4,,
430,5,,
430,6,,
430,7,,
430,8,,
430,9,0.5819397993311036,2.408026755852843
431,0,,
431,1,,
431,2,,
431,3,,
431,4,,
431,5,,
431,6,,
431,7,,
431,8,,
431,9,0.33444816053511706,2.608695652173914
432,0,,
432,1,,
432,2,,
432,3,,
432,4,,
432,5,,
432,6,,
432,7,,
432,8,,
432,9,0.6655518394648829,2.608695652173914
433,0,,
433,1,,
433,2,,
433,3,,
433,4,,
433,5,,
433,6,,
433,7,,
433,8,,
433,9,0.2909698996655518,3.010033444816054
434,0,,
434,1,,
434,2,,
434,3,,
434,4,,
434,5,,
434,6,,
434,7,,
434,8,,
434,9,0.29765886287625415,3.010033444816054
435,0,,
435,1,,
435,2,,
435,3,,
435,4,,
435,5,,
435,6,,
435,7,,
435,8,,
435,9,0.7023411371237458,3.010033444816054
436,0,,
436,1,,
436,2,,
436,3,,
436,4,,
436,5,,
436,6,,
436,7,,
436,8,,
436,9,0.7090301003344481,3.010033444816054
437,0,,
437,1,,
437,2,,
437,3,,
437,4,,
437,5,,
437,6,,
437,7,,
437,8,,
437,9,0.3177257525083612,3.2107023411371234
438,0,,
438,1,,
438,2,,
438,3,,
438,4,,
438,5,,
438,6,,
438,7,,
438,8,,
438,9,0.6822742474916388,3.2107023411371234
439,0,,
439,1,,
439,2,,
439,3,,
439,4,,
439,5,,
439,6,,
439,7,,
439,8,,
439,9,0.37792642140468224,3.6120401337792636
440,0,,
440,1,,
440,2,,
440,3,,
440,4,,
440,5,,
440,6,,
440,7,,
440,8,,
440,9,0.6220735785953178,3.6120401337792636
441,0,,
441,1,,
441,2,,
441,3,,
441,4,,
441,5,,
441,6,,
441,7,,
441,8,,
441,9,0.4180602006688963,6.020066889632108
442,0,,
442,1,,
442,2,,
442,3,,
442,4,,
442,5,,
442,6,,
442,7,,
442,8,,
442,9,0.5819397993311036,6.020066889632108
443,0,,
443,1,,
443,2,,
443,3,,
443,4,,
443,5,,
443,6,,
443,7,,
443,8,,
443,9,0.3277591973244147,6.421404682274247
444,0,,
444,1,,
444,2,,
444,3,,
444,4,,
444,5,,
444,6,,
444,7,,
444,8,,
444,9,0.6722408026755853,6.421404682274247
445,0,,
445,1,,
445,2,,
445,3,,
445,4,,
445,5,,
445,6,,
445,7,,
445,8,,
445,9,0.2909698996655518,6.622073578595318
446,0,,
446,1,,
446,2,,
446,3,,
446,4,,
446,5,,
446,6,,
446,7,,
446,8,,
446,9,0.30434782608695654,6.622073578595318
447,0,,
447,1,,
447,2,,
447,3,,
447,4,,
447,5,,
447,6,,
447,7,,
447,8,,
447,9,0.6956521739130435,6.622073578595318
448,0,,
448,1,,
448,2,,
448,3,,
448,4,,
448,5,,
448,6,,
448,7,,
448,8,,
448,9,0.7090301003344481,6.622073578595318
449,0,,
449,1,,
449,2,,
449,3,,
449,4,,
449,5,,
449,6,,
449,7,,
449,8,,
449,9,0.35785953177257523,6.822742474916389
450,0,,
450,1,,
450,2,,
450,3,,
450,4,,
450,5,,
450,6,,
450,7,,
450,8,,
450,9,0.6421404682274248,6.822742474916389
451,0,,
451,1,,
451,2,,
451,3,,
451,4,,
451,5,,
451,6,,
451,7,,
451,8,,
451,9,0.3979933110367893,9.230769230769234
452,0,,
452,1,,
452,2,,
452,3,,
452,4,,
452,5,,
452,6,,
452,7,,
452,8,,
452,9,0.6020066889632107,9.230769230769234
453,0,,
453,1,,
453,2,,
453,3,,
453,4,,
453,5,,
453,6,,
453,7,,
453,8,,
453,9,0.2909698996655518,9.632107023411372
454,0,,
454,1,,
454,2,,
454,3,,
454,4,,
454,5,,
454,6,,
454,7,,
454,8,,
454,9,0.7090301003344481,9.632107023411372
455,0,,
455,1,,
455,2,,
455,3,,
455,4,,
455,5,,
455,6,,
455,7,,
455,8,,
455,9,0.44816053511705684,10.23411371237458
456,0,,
456,1,,
456,2,,
456,3,,
456,4,,
456,5,,
456,6,,
456,7,,
456,8,,
456,9,0.5518394648829431,10.23411371237458
457,0,,
457,1,,
457,2,,
457,3,,
457,4,,
457,5,,
457,6,,
457,7,,
457,8,,
457,9,0.2909698996655518,12.642140468227424
458,0,,
458,1,,
458,2,,
458,3,,
458,4,,
458,5,,
458,6,,
458,7,,
458,8,,
458,9,0.30434782608695654,12.642140468227424
459,0,,
459,1,,
459,2,,
459,3,,
459,4,,
459,5,,
459,6,,
459,7,,
459,8,,
459,9,0.6956521739130435,12.642140468227424
460,0,,
460,1,,
460,2,,
460,3,,
460,4,,
460,5,,
460,6,,
460,7,,
460,8,,
460,9,0.7090301003344481,12.642140468227424
461,0,,
461,1,,
461,2,,
461,3,,
461,4,,
461,5,,
461,6,,
461,7,,
461,8,,
461,9,0.3846153846153846,12.842809364548494
462,0,,
462,1,,
462,2,,
462,3,,
462,4,,
462,5,,
462,6,,
462,7,,
462,8,,
462,9,0.6153846153846154,12.842809364548494
463,0,,
463,1,,
463,2,,
463,3,,
463,4,,
463,5,,
463,6,,
463,7,,
463,8,,
463,9,0.2909698996655518,15.250836120401338
464,0,,
464,1,,
464,2,,
464,3,,
464,4,,
464,5,,
464,6,,
464,7,,
464,8,,
464,9,0.3311036789297659,15.250836120401338
465,0,,
465,1,,
465,2,,
465,3,,
465,4,,
465,5,,
465,6,,
465,7,,
465,8,,
465,9,0.6688963210702341,15.250836120401338
466,0,,
466,1,,
466,2,,
466,3,,
466,4,,
466,5,,
466,6,,
466,7,,
466,8,,
466,9,0.7090301003344481,15.250836120401338
467,0,,
467,1,,
467,2,,
467,3,,
467,4,,
467,5,,
467,6,,
467,7,,
467,8,,
467,9,0.2909698996655518,17.859531772575252
468,0,,
468,1,,
468,2,,
468,3,,
468,4,,
468,5,,
468,6,,
468,7,,
468,8,,
468,9,0.7090301003344481,17.859531772575252
469,0,,
469,1,,
469,2,,
469,3,,
469,4,,
469,5,,
469,6,,
469,7,,
469,8,,
469,9,0.28762541806020064,20.468227424749163
470,0,,
470,1,,
470,2,,
470,3,,
470,4,,
470,5,,
470,6,,
470,7,,
470,8,,
470,9,0.3076923076923077,20.468227424749163
471,0,,
471,1,,
471,2,,
471,3,,
471,4,,
471,5,,
471,6,,
471,7,,
471,8,,
471,9,0.6923076923076923,20.468227424749163
472,0,,
472,1,,
472,2,,
472,3,,
472,4,,
472,5,,
472,6,,
472,7,,
472,8,,
472,9,0.7123745819397993,20.468227424749163
473,0,,
473,1,,
473,2,,
473,3,,
473,4,,
473,5,,
473,6,,
473,7,,
473,8,,
473,9,0.47491638795986624,22.474916387959865
474,0,,
474,1,,
474,2,,
474,3,,
474,4,,
474,5,,
474,6,,
474,7,,
474,8,,
474,9,0.5250836120401338,22.474916387959865
475,0,,
475,1,,
475,2,,
475,3,,
475,4,,
475,5,,
475,6,,
475,7,,
475,8,,
475,9,0.30434782608695654,22.876254180602007
476,0,,
476,1,,
476,2,,
476,3,,
476,4,,
476,5,,
476,6,,
476,7,,
476,8,,
476,9,0.6956521739130435,22.876254180602007
477,0,,
477,1,,
477,2,,
477,3,,
477,4,,
477,5,,
477,6,,
477,7,,
477,8,,
477,9,0.4080267558528428,25.08361204013378
478,0,,
478,1,,
478,2,,
478,3,,
478,4,,
478,5,,
478,6,,
478,7,,
478,8,,
478,9,0.5919732441471571,25.08361204013378
479,0,,
479,1,,
479,2,,
479,3,,
479,4,,
479,5,,
479,6,,
479,7,,
479,8,,
479,9,0.294314381270903,27.491638795986624
480,0,,
480,1,,
480,2,,
480,3,,
480,4,,
480,5,,
480,6,,
480,7,,
480,8,,
480,9,0.705685618729097,27.491638795986624
481,0,,
481,1,,
481,2,,
481,3,,
481,4,,
481,5,,
481,6,,
481,7,,
481,8,,
481,9,0.294314381270903,34.113712374581944
482,0,,
482,1,,
482,2,,
482,3,,
482,4,,
482,5,,
482,6,,
482,7,,
482,8,,
482,9,0.705685618729097,34.113712374581944
483,0,,
483,1,,
483,2,,
483,3,,
483,4,,
483,5,,
483,6,,
483,7,,
483,8,,
483,9,0.3846153846153846,38.52842809364549
484,0,,
484,1,,
484,2,,
484,3,,
484,4,,
484,5,,
484,6,,
484,7,,
484,8,,
484,9,0.6153846153846154,38.52842809364549
485,0,,
485,1,,
485,2,,
485,3,,
485,4,,
485,5,,
485,6,,
485,7,,
485,8,,
485,9,0.47157190635451507,50.5685618729097
486,0,,
486,1,,
486,2,,
486,3,,
486,4,,
486,5,,
486,6,,
486,7,,
486,8,,
486,9,0.5284280936454849,50.5685618729097
487,0,,
487,1,,
487,2,,
487,3,,
487,4,,
487,5,,
487,6,,
487,7,,
487,8,,
487,9,0.431438127090301,54.381270903010034
488,0,,
488,1,,
488,2,,
488,3,,
488,4,,
488,5,,
488,6,,
488,7,,
488,8,,
488,9,0.568561872909699,54.381270903010034
